similarity_score,num_pairs,qas,table
0.3364735543727875,1,in the 200304 season what clubs was smith loaned out to scunthorpe united rochdale preston north end,statistics. club season division league league fa cup fa cup league cup league cup other other total total club season division apps goals apps goals apps goals apps goals apps goals hartlepool united 1998-99 third division 3 0 0 0 0 0 1 0 4 0 macclesfield town 2001-02 third division 8 2 0 0 0 0 0 0 8 2 scunthorpe united 2003-04 third division 1 0 0 0 0 0 0 0 1 0 rochdale 2003-04 third division 1 0 0 0 0 0 0 0 1 0 preston north end 2003-04 first division 5 0 0 0 0 0 0 0 5 0 bolton wanderers 2000-01 first division 1 0 0 0 0 0 0 0 1 0 bolton wanderers 2001-02 premier league 1 0 0 0 1 0 0 0 2 0 bolton wanderers 2002-03 premier league 0 0 2 0 1 0 0 0 3 0 bolton wanderers 2003-04 premier league 0 0 2 0 0 0 0 0 2 0 bolton wanderers total total 2 0 4 0 2 0 0 0 8 0 port vale 2004-05 league one 34 1 2 0 1 0 2 0 39 1 port vale 2005-06 league one 27 1 2 0 0 0 1 1 30 2 port vale 2006-07 league one 27 3 2 0 4 1 1 0 34 4 port vale total total 88 5 6 0 5 1 4 1 103 7 carlisle united 2006-07 league one 17 1 0 0 0 0 0 0 17 1 carlisle united 2007-08 league one 22 1 2 0 2 0 2 0 28 1 carlisle united 2008-09 league one 16 0 3 0 1 0 0 0 20 0 carlisle united total total 55 2 5 0 3 0 2 0 65 2 darlington 2009-10 league two 24 0 1 0 1 0 2 0 28 0 olympic charleroi 2010-11 third division b 12 1 0 0 0 0 0 0 12 1 whitby town 2011-12 northern premier 22 2 0 0 0 0 1 0 23 2 career total career total career total 221 12 16 0 11 0 10 2 258 14
0.3362855911254883,1,how many rushing yards did jerome bettis get in 2001 10720,"nfl statistics. year team games games rushing rushing rushing rushing rushing rushing fumbles fumbles year team g gs att yards avg long td fd fum lost 1993 lar 16 12 294 1,429 4.9 71 7 79 3 1 1994 lar 16 16 319 1,025 3.2 19 3 53 5 3 1995 stl 15 13 183 637 3.5 41 3 24 4 2 1996 pit 16 12 320 1,431 4.5 50 11 76 6 4 1997 pit 15 15 375 1,665 4.4 34 7 94 6 6 1998 pit 15 15 316 1,185 3.8 42 3 58 2 1 1999 pit 16 16 299 1,091 3.6 35 7 64 2 1 2000 pit 16 16 355 1,341 3.8 30 8 71 1 0 2001 pit 11 11 225 1,072 4.8 48 4 46 3 0 2002 pit 13 11 187 667 3.6 41 9 42 1 1 2003 pit 16 10 246 811 3.3 21 7 43 4 4 2004 pit 15 6 250 941 3.8 29 13 50 1 0 2005 pit 12 0 110 368 3.3 39 9 30 0 0 career career 192 152 3,479 13,662 3.9 71 91 730 38 23"
0.3361891508102417,1,which club did maric play for in 201516 persepolis,career statistics. club season league league league cup cup continental continental total total club season division apps goals apps goals apps goals apps goals pomorac kostrena 2009-10 2. hnl 24 0 4 0 - - 28 0 pomorac kostrena 2010-11 2. hnl 28 1 1 0 - - 29 1 istra 1961 2011-12 1. hnl 19 1 2 0 - - 21 1 rijeka 2012-13 1. hnl 20 1 1 0 - - 21 1 rijeka 2013-14 1. hnl 19 0 4 0 9 0 32 0 croatia total croatia total croatia total 129 3 12 0 9 0 150 3 zawisza bydgoszcz 2014-15 ekstraklasa 17 0 0 0 0 0 17 0 persepolis 2015-16 pro league 8 0 1 0 - - 9 0 career total career total career total 153 3 13 0 9 0 175 3
0.3360499143600464,1,what was the result that maya pedersenbieri recorded in the womens 5964,skeleton. athlete event final final final final athlete event run 1 run 2 total rank tanja morel women's 1:00.85 1:01.65 2:02.50 7 maya pedersen-bieri women's 59.64 1:00.19 1:59.83 - gregor stahli men's 58.41 58.39 1:56.80 -
0.33561816811561584,1,which club did fattori play for in 2015 newells old boys,career statistics. club season league league league cup cup league cup league cup continental continental other other club season division apps goals apps goals apps goals apps goals apps goals nueva chicago 2013-14 primera b metropolitana 14 0 1 0 - - 0 0 15 0 nueva chicago 2014 primera b nacional 17 1 0 0 - - 2 0 19 1 nueva chicago total total 31 1 1 0 - - 2 0 34 1 newell's old boys 2015 primera division 6 0 0 0 - - 0 0 6 0 nueva chicago 2016 primera b nacional 20 0 0 0 - - 0 0 20 0 nueva chicago 2016-17 primera b nacional 32 1 2 0 - - 0 0 34 1 nueva chicago 2017-18 primera b nacional 10 2 0 0 - - 0 0 10 2 nueva chicago total total 62 3 2 0 - - 0 0 64 3 temperley 2017-18 primera division 10 0 0 0 - - 0 0 10 0 career total career total career total 109 4 3 0 - - 2 0 114 4
0.33529120683670044,1,how many appearances did vladimir ivic make in total with 64 league goals 1330,club. club season league league cup cup continental continental total total club season apps goals apps goals apps goals apps goals proleter zrenjanin 1994-95 5 1 none none - - 5 1 proleter zrenjanin 1995-96 16 1 none none - - 16 1 proleter zrenjanin 1996-97 20 1 none none - - 20 1 proleter zrenjanin 1997-98 26 4 none none 4 0 30 4 proleter zrenjanin total 67 7 none none 4 0 71 7 partizan 1998-99 20 11 none none 6 0 26 11 partizan 1999-2000 30 18 1 0 8 3 39 21 partizan 2000-01 30 20 4 2 4 0 38 22 partizan 2001-02 23 8 1 0 1 2 25 10 partizan 2002-03 13 3 1 0 6 2 20 5 partizan 2003-04 17 4 3 2 2 0 22 6 partizan total 133 64 10 4 27 7 170 75 borussia monchengladbach 2004-05 4 1 0 0 - - 4 1 aek athens 2004-05 17 4 6 1 0 0 23 5 aek athens 2005-06 27 3 5 0 2 0 34 3 aek athens 2006-07 12 2 0 0 5 1 17 3 aek athens total 56 9 11 1 7 1 74 11 aris thessaloniki 2007-08 29 5 6 3 5 0 40 8 paok 2008-09 28 7 4 0 - - 32 7 paok 2009-10 30 9 0 0 4 1 34 10 paok 2010-11 23 2 5 0 10 3 38 5 paok 2011-12 22 2 2 0 5 0 29 2 paok total 103 20 11 0 19 4 133 24 career total career total 392 106 38 8 62 12 492 126
0.33511027693748474,1,which league did makani play for foolad in the pro league season 201314,club career statistics. club division season league league cup cup continental continental other other total total club division season apps goals apps goals apps goals apps goals apps goals fajr sepasi pro league 2006-07 18 0 0 0 - - - - 18 0 fajr sepasi pro league 2007-08 24 1 0 0 - - - - 24 1 fajr sepasi fajr sepasi total fajr sepasi total 42 1 0 0 0 0 0 0 42 1 pas hamedan pro league 2008-09 15 0 4 0 - - - - 19 0 pas hamedan pro league 2009-10 29 0 0 0 - - - - 29 0 pas hamedan pas hamedan total pas hamedan total 44 0 4 0 0 0 0 0 48 0 steel azin pro league 2010-11 10 0 0 0 - - - - 10 0 naft tehran pro league 2011-12 32 0 0 0 - - - - 32 0 naft tehran pro league 2012-13 18 0 0 0 - - - - 18 0 naft tehran pro league 2013-14 7 0 2 0 - - - - 9 0 naft tehran naft tehran total naft tehran total 57 0 2 0 0 0 0 0 59 0 foolad pro league 2013-14 15 0 2 0 7 0 - - 24 0 persepolis pro league 2014-15 20 0 4 0 8 0 - - 32 0 persepolis pro league 2015-16 18 0 2 0 - - - - 20 0 persepolis persepolis total persepolis total 38 0 6 0 8 0 0 0 52 0 mjøndalen obos-ligaen 2016 12 0 0 0 - - 1 0 13 0 strømsgodset eliteserien 2017 1 0 0 0 - - - - 1 0 mjøndalen obos-ligaen 2017 12 0 2 0 - - 2 0 16 0 sanat naft pro league 2017-18 6 0 1 0 - - - - 7 0 mjøndalen obos-ligaen 2018 5 0 0 0 - - - - 5 0 career total career total career total 242 1 17 0 15 0 3 0 277 1
0.33489954471588135,1,how many matches did ignacio camacho play for malaga before joining wolfsburg 1990,club. club season league league league cup1 cup1 europe europe total total club season division apps goals apps goals apps goals apps goals atletico madrid 2007-08 la liga 10 2 1 0 - - 11 2 atletico madrid 2008-09 la liga 8 0 3 0 1 0 12 0 atletico madrid 2009-10 la liga 12 0 3 0 7 0 22 0 atletico madrid 2010-11 la liga 0 0 2 0 3 0 5 0 total total total 30 2 9 0 11 0 50 2 malaga 2010-11 la liga 15 0 1 0 - - 16 0 malaga 2011-12 la liga 13 1 1 0 - - 14 1 malaga 2012-13 la liga 33 2 4 1 11 0 48 3 malaga 2013-14 la liga 33 5 1 0 - - 34 5 malaga 2014-15 la liga 25 2 3 2 - - 28 4 malaga 2015-16 la liga 23 2 1 0 - - 24 2 malaga 2016-17 la liga 35 4 0 0 - - 35 4 total total total 177 16 11 3 11 0 199 19 woflsburg 2017-18 bundesliga 11 0 4 1 0 0 15 1 woflsburg 2018-19 bundesliga 6 0 0 0 0 0 6 0 total total total 11 0 4 1 0 0 15 1 career total career total career total 218 18 24 4 22 0 264 22
0.3347734808921814,1,who was the first head coach of the blues in 1967 which was later served by scotty bowman lynn patrick,"coaches. name term regular season regular season regular season regular season regular season regular season playoffs playoffs playoffs playoffs achievements reference name term gc w l t/ot pts win% gc w l win% achievements reference 1 lynn patrick 1967 16 4 10 2 10 .313 - - - - none none 2 scotty bowman 1967-1970 210 97 79 40 234 .557 46 24 22 .522 none none 3 al arbour 1970-1971 50 21 15 14 56 .560 - - - - none none - scotty bowman 1971 28 13 10 5 31 .553 6 2 4 .333 none none 4 sid abel 1971 10 3 6 1 7 .350 - - - - none none 5 bill mccreary, sr 1971 24 6 14 4 16 .333 - - - - none none - al arbour 1971-1972 57 21 25 11 53 .447 11 4 7 .364 none none 6 jean-guy talbot 1972-1974 120 52 53 15 119 .496 5 1 4 .200 none none 7 lou angotti 1974 32 6 20 6 18 .281 - - - - none none - lynn patrick 1974 2 1 0 1 3 .750 - - - - none none 8 garry young 1974-1975 98 41 41 16 98 .500 2 0 2 .000 none none - lynn patrick 1975-1976 8 3 5 0 6 .375 - - - - none none 9 leo boivin 1976 43 17 17 9 43 .500 3 1 2 .333 none none 10 emile francis 1976-1977 80 32 39 9 73 .456 4 0 4 .000 none none - leo boivin 1977-1978 80 20 47 13 53 .331 - - - - none none 11 barclay plager 1978-1979 104 25 64 15 65 .310 - - - - none none 12 red berenson 1979-1982 204 100 72 32 232 .569 14 5 9 .357 1980-81 jack adams award winner none - emile francis 1982-1982 44 14 25 5 33 .375 10 5 5 .500 none none - barclay plager 1982-1983 48 15 21 12 42 .438 4 1 3 .250 none none 13 jacques demers 1983-1986 240 106 106 28 240 .500 33 16 17 .485 none none 14 jacques martin 1986-1988 160 66 71 23 155 .484 16 7 9 .438 none none 15 brian sutter 1988-1992 320 153 124 43 349 .545 41 20 21 .488 1990-91 jack adams award winner none 16 bob plager 1992 11 4 6 1 9 .409 - - - - none none 17 bob berry 1992-1994 157 73 63 21 167 .532 15 7 8 .467 none none 18 mike keenan 1994-1996 163 75 66 22 172 .528 20 10 10 .500 none none 19 jim roberts 1996-1997 9 3 3 3 9 .500 - - - - none none 20 joel quenneville 1997-2004 593 307 191 95 709 .598 68 34 34 .500 1999-2000 jack adams award winner none 21 mike kitchen 2004-2006 131 38 70 23 99 .378 - - - - none none 22 andy murray 2006-2010 258 118 102 38 274 .531 4 0 4 .000 none none 23 davis payne 2010-2011 137 67 55 15 149 .544 - - - - none none 24 ken hitchcock 2011-2017 413 248 124 41 537 .650 45 20 25 .444 2011-12 jack adams award winner none 25 mike yeo 2017-2018 133 73 49 11 157 .590 - - - - none none 26 craig berube 2018-present 0 0 0 0 0 - none none none none none none"
0.33460068702697754,1,what the matches did bayern play in 2007 bundesliga dfbpokal dflsupercup,appearances and goals. no pos player bundesliga bundesliga dfb-pokal dfb-pokal dfl-supercup dfl-supercup champions league champions league total total no pos player apps goals apps goals apps goals apps goals apps goals 1 gk germany manuel neuer 3 0 0 0 0 0 1 0 4 0 2 fw germany sandro wagner 14 8 1 0 0 0 3 1 18 9 4 df germany niklas sule 27 2 5 0 1 0 9 0 42 2 5 df germany mats hummels 26 1 5 1 1 0 9 1 41 3 6 mf spain thiago 19 2 3 2 0 0 10 3 32 7 7 mf france franck ribery 20 5 5 1 1 0 8 0 34 6 8 df spain javi martinez 22 1 4 0 1 0 10 1 37 2 9 fw poland robert lewandowski 30 29 6 6 1 1 11 5 48 41 10 mf netherlands arjen robben 21 5 4 2 0 0 9 0 34 7 11 mf colombia james rodriguez 23 7 4 0 0 0 12 1 39 8 13 df brazil rafinha 27 1 3 0 1 0 8 0 39 1 14 df spain juan bernat 11 0 0 0 0 0 1 0 12 0 15 df germany lukas mai 2 0 0 0 0 0 0 0 2 0 16 mf germany meritan shabani 1 0 0 0 0 0 0 0 1 0 17 df germany jerome boateng 19 1 3 1 0 0 9 0 31 2 18 fw germany franck evina 2 0 0 0 0 0 0 0 2 0 19 mf germany sebastian rudy 25 1 4 0 1 0 5 0 35 1 20 df germany felix gotze 0 0 0 0 0 0 0 0 0 0 22 gk germany tom starke 2 0 0 0 0 0 0 0 2 0 23 mf chile arturo vidal 22 6 4 0 1 0 8 0 35 6 24 mf france corentin tolisso 26 6 5 1 1 0 8 3 40 10 25 fw germany thomas muller 29 8 5 4 1 0 10 3 45 15 26 gk germany sven ulreich 29 0 6 0 1 0 11 0 47 0 27 df austria david alaba 23 2 6 0 0 0 7 0 36 2 28 fw ghana kwasi okyere wriedt 1 0 1 0 0 0 0 0 2 0 29 mf france kingsley coman 21 3 5 2 1 0 6 2 33 7 30 mf germany niklas dorsch 1 1 0 0 0 0 0 0 1 1 32 df germany joshua kimmich 29 1 6 1 1 0 11 4 47 6 36 gk germany christian fruchtl 0 0 0 0 0 0 0 0 0 0 40 mf germany fabian benko 0 0 0 0 0 0 0 0 0 0 players transferred out during the season players transferred out during the season players transferred out during the season players transferred out during the season players transferred out during the season players transferred out during the season players transferred out during the season players transferred out during the season players transferred out during the season players transferred out during the season players transferred out during the season players transferred out during the season players transferred out during the season 34 df austria marco friedl 1 0 0 0 0 0 1 0 2 0 35 mf portugal renato sanches 0 0 0 0 1 0 0 0 1 0
0.3345748782157898,1,how many games did villa play for lyons totally 2380,statistics. club season division league league fa cup fa cup other other total total club season division apps goals apps goals apps goals apps goals aston villa 1907-08 first division 23 0 3 0 0 0 26 0 aston villa 1908-09 first division 18 0 0 0 0 0 18 0 aston villa 1909-10 first division 35 0 3 0 0 0 38 0 aston villa 1910-11 first division 28 0 1 0 1 0 30 0 aston villa 1911-12 first division 28 0 1 0 0 0 29 0 aston villa 1912-13 first division 30 0 6 0 0 0 36 0 aston villa 1913-14 first division 34 0 5 0 0 0 39 0 aston villa 1914-15 first division 21 0 1 0 0 0 22 0 aston villa total total 217 0 20 0 1 0 238 0 port vale 1919-20 second division 32 0 2 1 0 0 34 1 port vale 1919-20 central league 8 0 0 0 0 0 8 0 port vale 1920-21 second division 31 0 1 0 0 0 32 0 port vale total total 71 0 3 1 0 0 74 1 walsall 1922-23 third division north 1 0 0 0 0 0 1 0 career total career total career total 289 0 23 1 1 0 313 1
0.33437806367874146,5,in the 2007 season how many rushing yards did jonathan stewart finish with 17220 in the 2007 season how many rushing touchdowns did jonathan stewart finish with 110 in the 2007 season how many receptions did jonathan stewart finish with 220 in the 2007 season how many receiving yards did jonathan stewart finish with 1450 in the 2007 season how many receving touchdowns did jonathan stewart finish with 20,"statistics. year gp rushing rushing rushing rushing rushing rushing receiving receiving receiving receiving kick returns kick returns kick returns kick returns year gp att yds avg 100 long td rec yds avg td kr yds long td 2005 10 53 188 3.5 0 33 6 7 45 6.4 1 12 404 97 2 2006 13 183 981 5.4 5 63 10 20 144 7.2 1 23 646 68 0 2007 13 280 1,722 6.2 9 88 11 22 145 6.6 2 23 614 64 0 total total 516 2,891 5.6 14 88 27 49 334 6.8 4 58 1,664 97 2"
0.3342694640159607,1,how many rushing yards did jackson get in 2007 3000,"professional statistics. year team games games rushing rushing rushing rushing rushing receiving receiving receiving receiving receiving fumbles fumbles year team gp gs att yds avg lng td rec yds avg lng td fum lost 2007 buffalo bills 8 1 58 300 5.2 27 0 22 190 8.6 54 0 0 0 2008 buffalo bills 16 3 130 571 4.4 32 3 37 317 8.6 65 0 2 1 2009 buffalo bills 16 11 237 1,062 4.5 43 2 46 371 8.1 21 2 3 2 2010 buffalo bills 16 13 222 927 4.2 39 5 31 215 6.9 65t 2 5 2 2011 buffalo bills 10 10 170 934 5.5 80t 6 39 442 11.3 49 0 2 2 2012 buffalo bills 10 8 115 437 3.8 15 3 34 217 6.4 34 1 5 4 2013 buffalo bills 16 6 207 896 4.3 59 9 47 387 8.2 37 1 3 0 2014 buffalo bills 14 9 141 525 3.7 38 2 66 501 7.6 34 1 5 0 2015 seattle seahawks 16 0 26 100 3.8 16 0 32 257 8.0 26 2 1 1 total total 106 61 1,279 5,646 4.4 80 30 322 2,640 8.2 65 7 27 11"
0.33415934443473816,1,what was the peak chart position on the uk of stay another day 10,singles. year title peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions certifications album year title uk aus aut fin fra ger ire nl swe swi certifications album 1992 house of love 10 5 7 1 8 6 16 21 1 15 aus: gold ger: gold swe: gold walthamstow 1992 gold 28 101 - 3 - - - - 2 35 none walthamstow 1993 deep 5 7 13 13 30 14 7 31 6 32 uk: silver aus: gold walthamstow 1993 slow it down 13 - - - - - 12 50 - - none walthamstow 1993 west end girls 11 4 - 10 48 40 14 48 - - aus: gold walthamstow 1993 it's alright 3 1 5 15 1 2 1 4 26 1 uk: silver aus: platinum fra: gold ger: platinum walthamstow 1994 around the world 3 4 29 7 - 15 4 14 23 16 uk: silver aus: gold steam 1994 steam 7 18 28 12 46 23 6 13 34 12 none steam 1994 stay another day 1 3 2 15 7 4 1 5 1 2 uk: platinum aus: gold aut: gold ger: gold swe: gold swi: gold steam 1995 stay another day 93 - - - - - - - - - none steam 1995 let it rain 10 12 - 10 21 26 5 16 33 25 none steam 1995 hold my body tight 12 73 - - 23 42 10 20 - 28 none steam 1995 thunder 4 36 19 - 13 6 3 21 22 5 uk: silver ger: gold up all night 1996 do u still? 7 54 - - - 23 8 - - 22 none up all night 1996 someone to love 16 - - - - 47 16 - 42 27 none up all night 1996 if you ever 2 - - - 19 31 4 38 5 20 uk: gold around the world hit singles: the journey so far 1997 hey child 3 - - - - 46 20 82 - 45 none around the world hit singles: the journey so far 1998 each time 2 83 - - - 30 9 92 25 20 none resurrection 1999 betcha can't wait 12 - - - - - - - - - none resurrection 2011 secret of my life - - - - - - - - - - none non-album single 2012 i can't get you off my mind - - - - - - - - - - none dark light 2012 friday night - - - - - - - - - - none dark light 2012 counting clouds - - - - - - - - - - none dark light - denotes items that did not chart or were not released in that territory - denotes items that did not chart or were not released in that territory - denotes items that did not chart or were not released in that territory - denotes items that did not chart or were not released in that territory - denotes items that did not chart or were not released in that territory - denotes items that did not chart or were not released in that territory - denotes items that did not chart or were not released in that territory - denotes items that did not chart or were not released in that territory - denotes items that did not chart or were not released in that territory - denotes items that did not chart or were not released in that territory - denotes items that did not chart or were not released in that territory - denotes items that did not chart or were not released in that territory - denotes items that did not chart or were not released in that territory - denotes items that did not chart or were not released in that territory
0.3340942859649658,2,how many receptions did watson finish 2014 season with 200 what was the number of receiving yards that watson got in 2007 3890,"regular season. year team games games receiving receiving receiving receiving receiving fumbles fumbles year team gp gs rec yds avg lng td fum lost 2004 ne 1 1 2 16 8.0 14 0 0 0 2005 ne 15 9 29 441 15.2 35 4 1 1 2006 ne 13 13 49 643 13.1 40 3 3 1 2007 ne 12 8 36 389 10.8 35 6 1 0 2008 ne 14 9 22 209 9.5 29 2 1 1 2009 ne 16 7 29 404 13.9 36 5 1 1 2010 cle 16 16 68 763 11.2 44 3 0 0 2011 cle 13 11 37 410 11.1 34 2 0 0 2012 cle 16 14 49 501 10.2 27 3 1 0 2013 no 15 7 19 226 11.9 32 2 0 0 2014 no 16 8 20 136 6.8 15 2 0 0 2015 no 16 16 74 825 11.1 46 6 1 1 2016 bal did not play due to injury did not play due to injury did not play due to injury did not play due to injury did not play due to injury did not play due to injury did not play due to injury did not play due to injury did not play due to injury 2017 bal 16 12 61 522 8.6 33 4 1 0 2018 no 16 4 35 400 11.4 32 2 0 0 career career 195 135 530 5,885 11.1 46 44 9 4 sources: sources: sources: sources: sources: sources: sources: sources: sources: sources: sources:"
0.3340570628643036,1,how many receiving yards did martavis bryant get in 2014 5490,"regular season. year team games games receiving receiving receiving receiving receiving rushing rushing rushing rushing rushing returning returning returning returning returning fumbles fumbles year team gp gs rec yds avg lng td att yds avg lng td ret yds avg lng td fum lost 2014 pit 10 3 26 549 21.1 94t 8 3 12 4.0 9 0 0 0 0 0 0 0 0 2015 pit 11 5 50 765 15.3 88t 6 5 37 7.4 13 1 0 0 0 0 0 1 0 2016 pit did not play did not play did not play did not play did not play did not play did not play did not play did not play did not play did not play did not play did not play did not play did not play did not play did not play did not play did not play 2017 pit 15 8 50 603 12.1 51 3 6 22 3.7 13 0 9 151 16.8 38 0 0 0 2018 oak 8 2 19 266 14.0 47 0 3 23 7.7 17 0 0 0 0 0 0 1 0 career career 44 18 145 2,183 15.1 94t 17 17 94 5.5 17 1 9 151 16.8 38 0 2 1"
0.33387747406959534,1,which ablum of planet funk released the single lemonade in 2009 planet funk,singles. year single peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions certifications album year single aus fin fra ger ire ita ned sui uk certifications album 2000 chase the sun 32 20 100 61 22 25 75 93 5 none non zero sumness 2001 inside all the people - - - - - 9 - - - none non zero sumness 2002 who said 17 - - - - - - - 36 none non zero sumness 2003 the switch - - 74 - - 19 - - 52 none non zero sumness 2003 one step closer - - - - - 24 - - - none none 2004 stop me - - - - - 16 - - - none the illogical consequence 2006 it's your time - - - - - - - - - none static 2007 static - - - - - - - - - none static 2009 lemonade - - - - - 17 - - - none planet funk 2011 another sunrise - - - - - - - - - none the great shake 2011 these boots are made for walkin' - - - - - 10 - - - none the great shake - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart - denotes releases that did not chart
0.33353501558303833,1,how many interceptions did josh mccown get in 2001 120,"statistics. year team passing passing passing passing passing passing passing passing rushing rushing rushing rushing year team cmp att pct yds y/a td int rtg att yds avg td 1998 smu 46 99 46.5 619 6.3 7 8 106.2 51 35 0.7 0 1999 smu 125 234 53.4 1,434 6.1 11 10 111.9 69 -9 -0.1 1 2000 smu 169 331 51.1 1,969 5.9 9 16 100.3 78 175 2.2 3 2001 sam houston state 259 429 60.4 3,481 8.1 32 12 147.6 112 351 3.1 6 career career 599 1,093 54.8 7,503 6.9 59 46 121.9 310 552 1.7 10"
0.33334559202194214,1,what was the peak chart position on the us of lost forever lost together 1250,"studio albums. title album details peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions peak chart positions title album details uk aus aut bel fla bel wal can ger nz sco swi us nightmares released: 15 may 2006 label: in at the deep end format: cd - - - - - - - - - - - ruin released: 25 june 2007 label: united by fate format: cd - - - - - - - - - - - hollow crown released: 26 january 2009 label: century media formats: cd, dl 117 - - - - - - - - - - the here and now released: 19 january 2011 label: century media formats: cd, dl 57 - - - - - - - 63 - - daybreaker released: 28 may 2012 label: century media formats: cd, dl 42 - - 182 - - 93 - 53 - - lost forever // lost together released: 11 march 2014 label: epitaph formats: cd, lp, dl 16 13 30 111 161 - 36 - 25 - 125 all our gods have abandoned us released: 27 may 2016 label: epitaph formats: cd, lp, dl 15 2 17 40 111 83 8 25 15 27 109 holy hell released: 9 november 2018 label: epitaph formats: cd, lp, dl 18 8 13 34 79 72 7 - 17 17 89 - denotes a release that did not chart or was not issued in that region - denotes a release that did not chart or was not issued in that region - denotes a release that did not chart or was not issued in that region - denotes a release that did not chart or was not issued in that region - denotes a release that did not chart or was not issued in that region - denotes a release that did not chart or was not issued in that region - denotes a release that did not chart or was not issued in that region - denotes a release that did not chart or was not issued in that region - denotes a release that did not chart or was not issued in that region - denotes a release that did not chart or was not issued in that region - denotes a release that did not chart or was not issued in that region - denotes a release that did not chart or was not issued in that region - denotes a release that did not chart or was not issued in that region"
0.3330596685409546,3,how many receptions did t y hilton get in 2017 570 how many receptions did t y hilton get in 2018 760 how many yards did t y hilton have in the 2016 season 14480,"regular season. year team games games receiving receiving receiving receiving receiving rushing rushing rushing rushing rushing fumbles fumbles year team g gs rec yds avg lng td att yds avg lng td fum lost 2012 ind 15 1 50 861 17.2 70 7 5 29 5.8 19 0 1 0 2013 ind 16 10 82 1,083 13.2 73t 5 2 6 3.0 3 0 1 0 2014 ind 15 15 82 1,345 16.4 73t 7 2 20 10.0 15 0 3 1 2015 ind 16 15 69 1,124 16.3 87t 5 - - - - - 1 0 2016 ind 16 16 91 1,448 15.9 63t 6 - - - - - - - 2017 ind 16 16 57 966 16.9 80t 4 - - - - - 2 1 2018 ind 14 14 76 1,270 16.7 68t 6 - - - - - none none career career 108 87 507 8,097 16.0 87t 40 9 55 6.1 19 0 8 2"
0.33298036456108093,1,during 2008 which club did vasiev play for in the armenian premier league mika,club. club season league league league national cup national cup continental continental other other total total club season division apps goals apps goals apps goals apps goals apps goals mika 2008 armenian premier league 19 2 0 0 1 0 - - 20 2 energetik dushanbe 2008 tajik league none none none none - - none none none none istiklol 2009 tajik league none none none none - - none none none none istiklol 2010 tajik league none none none none - - 1 2 1 2 istiklol 2011 tajik league none none none none 5 1 1 1 6 2 istiklol 2012 tajik league none 24 none none 5 3 1 0 6 27 istiklol 2013 tajik league 17 10 none none - - 17 10 none none istiklol 2014 tajik league 17 15 6 11 - - 1 1 24 27 istiklol 2015 tajik league 13 6 5 4 10 3 0 0 28 13 istiklol 2016 tajik league 16 3 6 4 6 0 1 0 29 7 istiklol 2017 tajik league 20 16 5 4 11 4 1 0 37 24 istiklol 2018 tajik league 21 6 7 4 5 1 1 0 34 11 istiklol total total 104 80 29 28 43 12 7 4 183 124 career total career total career total 123 82 29 28 43 12 7 4 202 126
0.332053542137146,1,which club did heikkila play for in 2016 start,career statistics. club season league league league cup cup league cup league cup europe europe total total club season division apps goals apps goals apps goals apps goals apps goals fc honka 2008 veikkausliiga 2 0 none none none none - - 2 0 fc honka 2009 veikkausliiga 0 0 0 0 - - 0 0 none none fc honka 2010 veikkausliiga 6 0 0 0 - - 1 1 7 0 fc honka 2011 veikkausliiga 30 5 0 0 - - 4 4 34 5 fc honka 2012 veikkausliiga 33 1 5 0 - - 38 1 none none hjk 2013 veikkausliiga 31 1 1 0 - - 2 2 34 1 hjk 2014 veikkausliiga 27 3 3 0 - - 4 4 34 3 hjk 2015 veikkausliiga 27 2 3 0 - - 5 5 35 2 start 2016 tippeligaen 30 2 2 0 - - 32 2 none none start 2017 obos-ligaen 25 2 2 0 - - 27 2 none none sandnes ulf 2018 obos-ligaen 27 3 3 0 - - 30 3 none none career total career total career total 238 19 19 0 0 0 16 0 273 19
