question,predicted_label,score
"The statement is:  <5 of cut made have a top - 5 smaller than 3 , top - 25 smaller than 6 , and event of 10>. Is it entailed or refuted by the table above?",Telecommunications,0.07660166919231415
"The statement is:  <the master tournament have cut made smaller than 9 , and event of 10>. Is it entailed or refuted by the table above?",Telecommunications,0.09149681776762009
The statement is:  <he make more cut in the master than the us open>. Is it entailed or refuted by the table above?,Political,0.07917585968971252
The statement is:  <the brand name associate with model e4xxx be core 2 duo>. Is it entailed or refuted by the table above?,Telecommunications,0.10052581876516342
The statement is:  <the brand name associate with model e4xxx be core 2 duo>. Is it entailed or refuted by the table above?,Telecommunications,0.10052581876516342
The statement is:  <the brand name associate with model 4x0 be celeron>. Is it entailed or refuted by the table above?,Software and Technology,0.13331623375415802
"The statement is:  <most of the model include e2xxx have 2 core , besides model 4x0>. Is it entailed or refuted by the table above?",Software and Technology,0.1053292378783226
The statement is:  <the tdp for model 4x0 be 35 w>. Is it entailed or refuted by the table above?,Telecommunications,0.10614961385726929
The statement is:  <the model e2xxx have 2 core>. Is it entailed or refuted by the table above?,Software and Technology,0.10919099301099777
The statement is:  <the model 4x0 have a tdp of 35 w>. Is it entailed or refuted by the table above?,Telecommunications,0.09687912464141846
The statement is:  <model e4xxx be supply by the brand core 2 duo>. Is it entailed or refuted by the table above?,Telecommunications,0.09248010069131851
The statement is:  <the celeron sell model 4x0>. Is it entailed or refuted by the table above?,Software and Technology,0.14071552455425262
The statement is:  <the brand name associate with a model name e4xxx be core 2 duo and it have a conroe processor>. Is it entailed or refuted by the table above?,Software and Technology,0.15804286301136017
The statement is:  <the brand name associate with a model name e4xxx be core 2 duo and its tdp be 75 w>. Is it entailed or refuted by the table above?,Software and Technology,0.11677391082048416
The statement is:  <the brand name associate with the model 4x0 be celeron and it have an allendale processor>. Is it entailed or refuted by the table above?,Software and Technology,0.18109142780303955
The statement is:  <the wattage / tdp associate with model name 4x0 and conroe - cl processor be 35 w>. Is it entailed or refuted by the table above?,Software and Technology,0.1338786631822586
The statement is:  <the brand name associate with a model name e4xxx be pentium dual core>. Is it entailed or refuted by the table above?,Software and Technology,0.155164435505867
The statement is:  <the brand name associate with a model name e4xxx s pentium dual core>. Is it entailed or refuted by the table above?,Software and Technology,0.17637291550636292
The statement is:  <the brand name associate with the model 4x0 be core 2 duo>. Is it entailed or refuted by the table above?,Software and Technology,0.11256644129753113
The statement is:  <the wattage / tdp associate with model name 4x0 be 46 w>. Is it entailed or refuted by the table above?,Telecommunications,0.10178647190332413
The statement is:  <the brand name core 2 duo be associate to processor allendale have 1 core and of model (list) e4xxx>. Is it entailed or refuted by the table above?,Software and Technology,0.12592968344688416
The statement is:  <the brand name core 2 duo be associate to processor allendale have 1 core and of model (list) e4xxx>. Is it entailed or refuted by the table above?,Software and Technology,0.12592968344688416
The statement is:  <the brand name celeron with l2 cache 4 mb be associate with the model (list) 4x0>. Is it entailed or refuted by the table above?,Software and Technology,0.16659420728683472
The statement is:  <the model e2xxx of brand name xeon and tdp 35w have 2 core>. Is it entailed or refuted by the table above?,Software and Technology,0.15291869640350342
The statement is:  <the wattage / tdp associate with model 4x0 of brand pentium dual - core be less than 35 w>. Is it entailed or refuted by the table above?,Software and Technology,0.14355799555778503
The statement is:  <the album artist mint royale sing the song something new (with mint royale and class a)>. Is it entailed or refuted by the table above?,Media and Entertainment,0.24065057933330536
"The statement is:  <in 2011 , deseria appear on the album patagonia (ost) and be note to be a spanish adaptation of hope there 's someone>. Is it entailed or refuted by the table above?",Media and Entertainment,0.10872477293014526
"The statement is:  <in 2011 , the note be spanish adaptation of hope there 's someone and the song be stay with me baby>. Is it entailed or refuted by the table above?",Media and Entertainment,0.11754908412694931
The statement is:  <mint royale be the album artist of the song something new (with mint royale and class a) in 2011>. Is it entailed or refuted by the table above?,Media and Entertainment,0.18198402225971222
The statement is:  <carlton score 12.16 when they play st kilda at home>. Is it entailed or refuted by the table above?,Media and Entertainment,0.09983400255441666
The statement is:  <carlton score 21.16 on average when play st kilda>. Is it entailed or refuted by the table above?,Media and Entertainment,0.17672428488731384
"The statement is:  <when the home team score 31.9 (195) , the away team score 15.16 (106)>. Is it entailed or refuted by the table above?",Political,0.10338442027568817
The statement is:  <the largest crowd on august 4 1979 be 30495>. Is it entailed or refuted by the table above?,Political,0.09683464467525482
"The statement is:  <when north melbourne be the home team , carlton be the away team>. Is it entailed or refuted by the table above?",Political,0.1982317864894867
The statement is:  <richmond be the home team with a score of 28.22 (190) and they play st kilda at arden street oval>. Is it entailed or refuted by the table above?,Telecommunications,0.09585660696029663
The statement is:  <paul lawrie get + 8 to par>. Is it entailed or refuted by the table above?,Legal,0.10595325380563736
The statement is:  <paul lawrie get more than + 8 to par>. Is it entailed or refuted by the table above?,Legal,0.10297026485204697
The statement is:  <the balmain tiger lose to the canterbury bulldog (6) with a score of 24 - 12>. Is it entailed or refuted by the table above?,Political,0.1148863434791565
